Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Ground speed [km/h];Engine speed [rpm];Engine load [%];Drum speed [rpm];Fan speed [rpm];Rotor / straw walker speed [rpm];Separation losses [%];Sieve losses [%];Chopper [];Diesel tank level [%];No. of partial widths [];Front attachment On/Off [];max. no. of partial widths [];Feed rake speed [rpm];Working position [I/O];Grain tank unloading [I/O];Main drive status [I/O];Concave position [mm];Upper sieve position [mm];Lower sieve position [mm];Grain tank 70 [I/O];Grain tank 100 [I/O];Grain moisture content [%];Throughput [t/h];Radial spreader speed [rpm];Grain in returns [%];Channel position [%];Yield measurement [I/O];Returns auger measurement [%];Moisture measurement [];Type of crop [];Specific crop weight [g/l];Auto Pilot status [];Cruise Pilot status [];Rate of work [ha/h];Yield [t/ha];Quantimeter calibration factor [];Separation sensitivity [%];Sieve sensitivity [%]
Oct 7, 2022, 10:39:02 AM;C7502627;20.1774703;45.3074041;1154.32;0;1199;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:39:17 AM;C7502627;20.1774664;45.3073974;1154.32;0;1200;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:39:32 AM;C7502627;20.1774811;45.3073808;1154.32;0;1199;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:39:47 AM;C7502627;20.177492;45.3073774;1154.33;0;1198;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:40:02 AM;C7502627;20.1774816;45.3073775;1154.33;0;1199;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:40:17 AM;C7502627;20.1774781;45.3073732;1154.34;0;1199;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:40:32 AM;C7502627;20.1774958;45.3073663;1154.34;0;1200;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:40:47 AM;C7502627;20.1774858;45.3073665;1154.35;0;1200;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:41:02 AM;C7502627;20.1774553;45.3073756;1154.35;0;1200;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:41:17 AM;C7502627;20.177447;45.3073926;1154.35;0;1200;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:41:32 AM;C7502627;20.1774557;45.3073891;1154.36;0;1199;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:41:47 AM;C7502627;20.1774626;45.3073841;1154.36;0;1199;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:42:02 AM;C7502627;20.1774396;45.3074406;1154.37;2.65;1188;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:42:17 AM;C7502627;20.1774013;45.3073255;1154.37;2.78;1192;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.95;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:42:32 AM;C7502627;20.1773298;45.3072183;1154.37;0.08;1194;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;83.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:42:47 AM;C7502627;20.1776575;45.3071878;1154.38;8.41;1189;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;87.79;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:43:02 AM;C7502627;20.1780416;45.307272;1154.38;6.21;1157;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;88.26;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:43:17 AM;C7502627;20.1783841;45.3073767;1154.39;6.36;1172;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;88.42;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:43:32 AM;C7502627;20.1787367;45.3074876;1154.39;6.61;1210;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;89.05;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:43:47 AM;C7502627;20.178831;45.3077441;1154.4;6.65;1196;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;88.09;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:44:02 AM;C7502627;20.1789016;45.3080096;1154.4;7.88;1433;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;87.96;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:44:21 AM;C7502627;20.1791821;45.3082564;1154.4;8.34;1553;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;95.75;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:44:36 AM;C7502627;20.1795348;45.3085476;1154.41;9.79;1447;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.54;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:44:51 AM;C7502627;20.17991;45.3088575;1154.41;9.81;1435;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.21;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:45:06 AM;C7502627;20.1802863;45.3091673;1154.42;9.91;1465;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.21;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:45:21 AM;C7502627;20.1806775;45.3094807;1154.42;10.06;1457;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;95.88;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:45:36 AM;C7502627;20.1810192;45.3098062;1154.42;9.12;1404;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.05;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:45:51 AM;C7502627;20.1815497;45.3098461;1154.43;10.2;1510;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.54;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:46:06 AM;C7502627;20.1821138;45.3098265;1154.43;9.94;1438;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;99.73;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:46:21 AM;C7502627;20.1826811;45.3098258;1154.44;10.04;1446;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.21;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:46:36 AM;C7502627;20.1832535;45.3098265;1154.44;9.64;1424;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.21;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:46:51 AM;C7502627;20.1838291;45.3098251;1154.45;9.94;1457;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.68;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:47:06 AM;C7502627;20.1841595;45.3098183;1154.45;0;1450;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.38;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:47:21 AM;C7502627;20.1841883;45.3098174;1154.45;6.49;1520;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.54;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:47:36 AM;C7502627;20.1845893;45.3098072;1154.46;6.42;1475;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.21;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:47:51 AM;C7502627;20.1849966;45.309797;1154.46;0.2;1448;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.21;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:48:06 AM;C7502627;20.1849962;45.3097969;1154.47;0;1453;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.21;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:48:21 AM;C7502627;20.18506;45.3097962;1154.47;3.49;1447;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.38;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:48:36 AM;C7502627;20.1853717;45.3097911;1154.47;6.3;1444;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.21;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:48:51 AM;C7502627;20.185733;45.3097888;1154.48;6.18;1446;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.21;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:49:06 AM;C7502627;20.1860812;45.30979;1154.48;6.05;1424;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.38;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:49:21 AM;C7502627;20.186442;45.3097811;1154.49;6.8;1431;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.38;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:49:36 AM;C7502627;20.186841;45.3097697;1154.49;7;1444;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.38;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:49:51 AM;C7502627;20.1871614;45.309755;1154.5;10.16;1522;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.38;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:50:06 AM;C7502627;20.1877146;45.3097789;1154.5;9.44;1455;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;95.88;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:50:21 AM;C7502627;20.18827;45.3097654;1154.5;9.84;1439;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.54;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:50:36 AM;C7502627;20.1888478;45.3097624;1154.51;9.9;1455;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.21;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:50:51 AM;C7502627;20.1893998;45.3097598;1154.51;9.4;1429;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.38;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:51:06 AM;C7502627;20.1899565;45.3098185;1154.52;9.08;1470;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.05;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:51:21 AM;C7502627;20.1902628;45.3095647;1154.52;9.65;1433;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.54;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:51:36 AM;C7502627;20.1903674;45.3094173;1154.52;0;1448;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.54;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:51:51 AM;C7502627;20.1903677;45.309417;1154.53;0;1451;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.54;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:52:06 AM;C7502627;20.1903679;45.3094171;1154.53;0;1443;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.54;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:52:21 AM;C7502627;20.1903681;45.3094173;1154.54;0;1453;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.54;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:52:36 AM;C7502627;20.1903683;45.3094174;1154.54;0;1449;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.54;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:52:51 AM;C7502627;20.1905528;45.3092519;1154.55;6.63;1432;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.84;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:53:06 AM;C7502627;20.1906742;45.309138;1154.55;0;1449;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.68;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:53:21 AM;C7502627;20.1906742;45.3091381;1154.55;0;1449;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.68;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:53:36 AM;C7502627;20.1906742;45.3091379;1154.56;0;1449;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.68;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:53:51 AM;C7502627;20.1906741;45.3091379;1154.56;0;1445;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.68;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:54:06 AM;C7502627;20.1906777;45.3091346;1154.57;0;1449;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.68;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:54:21 AM;C7502627;20.1906787;45.3091336;1154.57;0;1449;0;0;0;0;0;0;off;100;8;off;8;0;off;off;off;7;8;5;off;off;0;0;NA;0;96.68;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:54:36 AM;C7502627;20.1906787;45.3091338;1154.57;0;1236;0;0;0;0;0;0;off;100;8;off;8;0;off;off;on;54;8;5;off;off;0;0;NA;0;96.68;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:54:51 AM;C7502627;20.1906786;45.3091341;1154.58;0;1198;0;260;720;300;0;0;off;100;8;off;8;0;off;off;on;7;8;5;off;off;0;0;NA;0;96.68;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:55:06 AM;C7502627;20.1906785;45.3091343;1154.58;0;1199;0;260;730;300;0;0;off;100;8;off;8;0;off;off;on;43;8;5;off;off;0;0;NA;0;96.68;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:55:21 AM;C7502627;20.1906784;45.3091345;1154.59;0;1200;0;260;730;300;0;0;off;100;8;off;8;0;off;off;on;43;8;5;off;off;0;0;NA;0;96.68;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:55:36 AM;C7502627;20.1906783;45.3091345;1154.59;0;1219;0;260;730;300;0;0;off;100;8;on;8;0;off;off;on;43;8;5;off;off;0;0;NA;0;96.68;on;0;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:55:51 AM;C7502627;20.1906783;45.3091345;1154.6;0;1976;29;260;800;360;0;0;off;100;8;on;8;440;off;off;on;43;8;5;off;off;0;1.64;NA;14;84.12;on;35.4;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:56:06 AM;C7502627;20.1906782;45.3091344;1154.6;0;1976;19;440;1190;500;0;0;off;100;8;on;8;440;off;off;on;43;8;5;off;off;0;0.48;NA;0;84.12;on;8.6;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:56:21 AM;C7502627;20.1906783;45.3091341;1154.6;0;1975;18;440;1190;500;0;0;off;100;8;on;8;440;off;off;on;43;8;5;off;off;0;0.11;NA;0;83.95;on;6;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:56:36 AM;C7502627;20.1906781;45.309134;1154.61;0;1974;15;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;0;0.09;NA;0;34.51;on;5;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:56:51 AM;C7502627;20.1906774;45.3091337;1154.61;0;1976;14;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;0;0.01;NA;0;34.68;on;4.5;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:57:06 AM;C7502627;20.1906774;45.3091338;1154.62;0;1975;0;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;0;0.01;NA;0;34.84;on;4.3;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:57:21 AM;C7502627;20.1906879;45.3091237;1154.62;0;1975;6;440;1200;500;0;0;off;100;8;on;8;440;off;off;on;43;8;5;off;off;0;0.07;NA;0;91.14;on;4.3;off;Maize;638;off;0;0;0;0.95;50;50
Oct 7, 2022, 10:57:36 AM;C7502627;20.1908124;45.3090581;1154.62;4.43;1966;16;440;1200;500;0;0;off;100;8;on;8;450;on;off;on;43;8;5;off;off;0;0.04;NA;0;36.71;on;4.5;off;Maize;638;off;0;2.48;0;0.95;50;50
Oct 7, 2022, 10:57:51 AM;C7502627;20.1910168;45.3090491;1154.63;3.15;1977;32;440;1200;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;0;1.04;NA;25;35.61;on;4.3;off;Maize;638;off;0;1.74;3.38;0.95;50;50
Oct 7, 2022, 10:58:06 AM;C7502627;20.1912267;45.309043;1154.63;3.24;1951;63;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;0;5.96;NA;50;35.12;on;41.8;off;Maize;638;off;0;1.81;4.08;0.95;50;50
Oct 7, 2022, 10:58:21 AM;C7502627;20.1913585;45.3090404;1154.64;1.55;1971;33;440;1180;500;0;0.01;off;100;8;on;8;440;on;off;on;43;8;5;off;off;0;7.86;NA;62;33.72;on;58.7;off;Maize;638;off;0;0.86;3.75;0.95;50;50
Oct 7, 2022, 10:58:36 AM;C7502627;20.1914686;45.3090387;1154.64;2.5;1968;37;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;0;3.29;NA;44;33.72;on;39;off;Maize;638;off;0;1.38;2.7;0.95;50;50
Oct 7, 2022, 10:58:51 AM;C7502627;20.1916102;45.3090367;1154.65;2.5;1974;38;440;1200;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;13.5;3.71;NA;50;31.63;on;39.9;off;Maize;638;off;0;1.4;4.39;0.95;50;50
Oct 7, 2022, 10:59:06 AM;C7502627;20.1917636;45.3090352;1154.65;3.58;1958;49;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;13.5;6.08;NA;63;32.43;on;48.2;off;Maize;638;off;0;2;5.81;0.95;50;50
Oct 7, 2022, 10:59:21 AM;C7502627;20.1919827;45.309033;1154.65;3.97;1963;60;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;11.1;11.1;NA;92;31;on;67.7;off;Maize;638;off;0;2.22;5.31;0.95;50;50
Oct 7, 2022, 10:59:36 AM;C7502627;20.1921215;45.3090313;1154.66;2.2;1971;44;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;11.1;11.69;NA;88;30.84;on;84;off;Maize;638;off;0;1.17;7.58;0.95;50;50
Oct 7, 2022, 10:59:51 AM;C7502627;20.1922846;45.309029;1154.66;3.46;1964;51;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;11.3;9.11;NA;69;30.84;on;69;off;Maize;638;off;0;1.93;6.57;0.95;50;50
Oct 7, 2022, 11:00:06 AM;C7502627;20.192486;45.3090266;1154.67;3.58;1960;58;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;11.3;12.6;NA;79;30.84;on;74.4;off;Maize;638;off;0;1.99;5.49;0.95;50;50
Oct 7, 2022, 11:00:21 AM;C7502627;20.1926802;45.3090243;1154.67;3.34;1957;56;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;11.5;10.51;NA;78;30.84;on;77.7;off;Maize;638;off;0;1.87;6.68;0.95;50;50
Oct 7, 2022, 11:00:36 AM;C7502627;20.1928825;45.3090215;1154.67;3.68;1959;63;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;11.5;12.67;NA;80;30.84;on;75.6;off;Maize;638;off;0;2.06;5.25;0.95;50;50
Oct 7, 2022, 11:00:51 AM;C7502627;20.1930952;45.3090188;1154.68;3.71;1956;56;440;1190;500;0;0.01;off;100;8;on;8;440;on;off;on;43;8;5;off;off;11.5;10.83;NA;72;29.25;on;78.9;off;Maize;638;off;0;2.07;5.7;0.95;50;50
Oct 7, 2022, 11:01:06 AM;C7502627;20.1933042;45.3090167;1154.68;3.71;1957;58;440;1190;500;0.67;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;12.3;12.08;NA;72;29.25;on;77;off;Maize;638;off;0;2.08;3.26;0.95;50;50
Oct 7, 2022, 11:01:21 AM;C7502627;20.1935132;45.3090142;1154.69;3.68;1963;54;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;12.3;7.17;NA;56;31.33;on;63.2;off;Maize;638;off;0;2.05;2.41;0.95;50;50
Oct 7, 2022, 11:01:36 AM;C7502627;20.1937215;45.3090106;1154.69;3.71;1961;52;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;12.3;4.99;NA;51;31.33;on;49.5;off;Maize;638;off;0;2.07;5.09;0.95;50;50
Oct 7, 2022, 11:01:51 AM;C7502627;20.1939399;45.3090078;1154.7;4;1963;61;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;12.4;10.92;NA;72;31.33;on;77.3;off;Maize;638;off;0;2.24;4.79;0.95;50;50
Oct 7, 2022, 11:02:06 AM;C7502627;20.1941678;45.3090053;1154.7;4.02;1952;64;440;1180;500;0.03;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;12.4;10.32;NA;82;31.33;on;66.9;off;Maize;638;off;0;2.22;4.69;0.95;50;50
Oct 7, 2022, 11:02:21 AM;C7502627;20.194395;45.3090027;1154.7;4.02;1954;63;440;1180;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;12.4;10.54;NA;72;31.33;on;77.1;off;Maize;638;off;0;2.25;4.64;0.95;50;50
Oct 7, 2022, 11:02:36 AM;C7502627;20.1946236;45.3089999;1154.71;4.01;1952;59;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;12.4;11.12;NA;66;30.67;on;72.1;off;Maize;638;off;0;2.24;1.76;0.95;50;50
Oct 7, 2022, 11:02:51 AM;C7502627;20.1948516;45.3089972;1154.71;4.03;1967;47;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;12.4;4.19;NA;45;34.95;on;49.8;off;Maize;638;off;0;2.25;2.11;0.95;50;50
Oct 7, 2022, 11:03:06 AM;C7502627;20.1950769;45.3089942;1154.72;4;1954;52;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;12.4;4.75;NA;65;34.68;on;46.4;off;Maize;638;off;0;2.23;3.04;0.95;50;50
Oct 7, 2022, 11:03:21 AM;C7502627;20.195303;45.3089916;1154.72;3.97;1958;52;440;1190;500;0;0.03;off;100;8;on;8;440;on;off;on;43;8;5;off;off;11.7;6.76;NA;60;34.68;on;48.3;off;Maize;638;off;0;2.22;3.27;0.95;50;50
Oct 7, 2022, 11:03:36 AM;C7502627;20.1955324;45.3089887;1154.72;4.02;1966;60;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;11.7;7.67;NA;56;34.68;on;57.5;off;Maize;638;off;0;2.24;2.34;0.95;50;50
Oct 7, 2022, 11:03:51 AM;C7502627;20.1957578;45.3089859;1154.73;4.02;1965;51;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;11.7;5.32;NA;47;34.68;on;54;off;Maize;638;off;0;2.24;1.57;0.95;50;50
Oct 7, 2022, 11:04:06 AM;C7502627;20.1959882;45.3089833;1154.73;4.12;1964;51;440;1190;500;0.39;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;13.1;3.33;NA;49;34.68;on;42.6;off;Maize;638;off;0;2.3;1.25;0.95;50;50
Oct 7, 2022, 11:04:21 AM;C7502627;20.1962407;45.3089805;1154.74;4.77;1964;54;440;1190;500;0;0;off;100;8;on;8;440;on;off;on;43;8;5;off;off;13.1;2.75;NA;39;34.68;on;34.5;off;Maize;638;off;0;2.67;2.97;0.95;50;50
